id,identifier
5eb4e7cbda6da3b502da362a,036-VI-00006
603baa889e8b013f26f8a1e8,795-PR-00969
5f5508c806158f011e1d0b1f,216-VI-00142
5ec832d421581078294c4c25,325-VI-00040
60e742ba86f54aa214e85bb7,311-PR-02117
5ed691f72158107829e5f7f1,646-VI-00002
5eb4eb6fda6da3b502db47ee,412-VI-00001
5eb4eb13da6da3b502db35e3,321-VI-00002
5eb4e86bda6da3b502da8136,126-VI-00009
607ee59ab5ef6a0c98533930,980-VI-00002
5f26f69906158f011ea719de,199-VI-00064
5fedffab9e8b013f268aee26,139-VI-00120
5eb4e823da6da3b502da5ec9,070-VI-00007
60e73dca86f54aa214e540d5,1083-VI-00010
5eb4eafbda6da3b502db3102,285-VI-00001
5eb4e912da6da3b502dabe17,184-VI-00021
5eb4eb2bda6da3b502db3ab9,336-VI-00007
5eb4e822da6da3b502da5e7f,062-VI-00020
5f5508d906158f011e1d0d5b,220-VI-00035
5fee33889e8b013f26902872,462-VI-00049
5ee3b724f1cdbf68d0ae7d74,047-VI-00066
5eb4e9aada6da3b502dae705,212-VI-00011
5eb4e9bfda6da3b502daec39,216-VI-00007
5eb4e81ada6da3b502da5a40,060-VI-00005
5eb4ecdada6da3b502dbb508,603-VI-00005
5ef6357cf1cdbf68d07b306c,582-VI-00030
5eb4e823da6da3b502da5edd,070-VI-00016
61361ecd786f7f0df67bb320,284-PR-02348
5eb4e7c0da6da3b502da358e,001-VI-00001
5ef4e573f1cdbf68d06eb7b2,628-VI-00015
5eb4e802da6da3b502da48b7,047-VI-00007
5f187682f1cdbf68d010ccf8,220-VI-00038
5f0f4083f1cdbf68d09a5a87,174-PR-00301
5eb4e8cfda6da3b502daa835,160-VI-00039
6176c10f6e54bb62e7ca5453,145-CO-00900
5eb4e84fda6da3b502da7441,109-VI-00004
5eb4e943da6da3b502dacc2d,194-VI-00023
5f299d1006158f011ec428dd,474-PR-00420
5ef62f9ef1cdbf68d07a9d20,126-VI-00030
5eb4e80fda6da3b502da5193,057-VI-00009
5fee3f7c9e8b013f26911ddf,209-PR-00929
60e73de786f54aa214e550a2,113-VI-00008
61b3797b21f9a393b3873752,350-VI-00004
5eb4e8f6da6da3b502dab557,171-VI-00004
5eb4e8a0da6da3b502da96bd,140-VI-00032
619d629b6abee6687476f0cd,329-VI-00030
5eeba216f1cdbf68d00a7a21,225-VI-00041
5eb4ea38da6da3b502db07f3,228-VI-00046
5eb4e7fbda6da3b502da4479,046-VI-00036
5ed53f742158107829d91b63,225-CO-00294
5ec5844321581078292355e9,173-VI-00041
5ec021b32158107829ded3a8,223-VI-00026
5ee3bcd2f1cdbf68d0af3031,347-VI-00002
5eb4ea21da6da3b502db02cd,225-VI-00011
5eb4e889da6da3b502da8e1f,139-VI-00027
5eb4eb9cda6da3b502db508b,424-VI-00001
620e61d7d4bdad853f2a12a4,172-VI-00004
613f7220786f7f0df6e49577,600-VI-00017
5eb4e9fada6da3b502daf9d0,221-VI-00056
5ec835bd21581078294c9ad5,464-VI-00001
5ee3b72cf1cdbf68d0ae7e6c,058-VI-00023
60fb55da86f54aa21454165e,084-PR-00402
5eb4e83dda6da3b502da6ba6,080-VI-00026
5eb4e861da6da3b502da7d1b,125-VI-00017
5f55089506158f011e1d0332,215-AA-00002
6229a298d4bdad853fecf961,1266-PR-03483
5eb4e998da6da3b502dae247,204-VI-00019
5eb4eb6fda6da3b502db47f2,414-AA-00001
5ebc30acda6da3b50230d740,481-VI-00004
5f3f5e7406158f011ef94523,312-VI-00004
5eee484bf1cdbf68d028a7a1,410-PR-00065
5eb4e84fda6da3b502da7467,111-VI-00001
60e73e8886f54aa214e5b8e5,166-VI-00010
5eb4ecdada6da3b502dbb4f2,601-VI-00004
5f5512fe06158f011e1e313b,166-PR-00393
5eb4e7c1da6da3b502da3593,001-VI-00002
5eb4e86ada6da3b502da8134,126-VI-00007
5f29a31a06158f011ec4e63b,469-VI-00002
5eb4e976da6da3b502dad93d,199-VI-00003
5eb4eb10da6da3b502db3547,295-VI-00002
60e7427786f54aa214e82270,1096-PR-02559
5eb4e923da6da3b502dac2cd,190-VI-00008
60a69077c06b49dd3f684311,319-VI-00005
5efe8ca4f1cdbf68d0db5518,542-VI-00021
5ec832ca21581078294c4b23,267-VI-00022
5eb4eb12da6da3b502db35a9,307-VI-00041
5eb4e7f5da6da3b502da3fd2,045-VI-00001
5eb4ea8fda6da3b502db1a92,238-VI-00052
5eb4e977da6da3b502dad991,199-VI-00059
5f5517e206158f011e1e9f47,068-CO-00029
5f28502106158f011eb08d71,603-VI-00020
5ec023042158107829df285a,346-VI-00001
5f57fc6c06158f011e4c67e0,229-VI-00136
60a68de2c06b49dd3f665608,101-VI-00026
603bab289e8b013f26f8c252,975-PR-02931
5ec020582158107829de9177,175-VI-00021
5eb4e875da6da3b502da857f,132-VI-00003
5fee4b109e8b013f2691fd6c,596-VI-00007
5eb4e9acda6da3b502dae773,215-VI-00005
5eb4e9fbda6da3b502dafa23,222-VI-00035
60a68fafc06b49dd3f67c4c1,237-VI-03006
5f55070d06158f011e1ccd88,176-AA-00004
603ba2d89e8b013f26f6f93b,591-VI-00002
5eb4e823da6da3b502da5ee9,070-VI-00022
6149f222786f7f0df60fc5ae,324-PR-03148
5eb4ea0dda6da3b502dafe72,223-AA-00001
603b9ecd9e8b013f26f5da68,280-VI-00021
5f2b518b06158f011ed8facf,518-VI-00001
60e740a886f54aa214e6f8e4,319-VI-00008
5f550d9f06158f011e1dab03,241-AA-00001
5f6c37d306158f011edacaa0,220-CO-00416
61361ecd786f7f0df67bb31d,284-PR-02348
5eb4eaa7da6da3b502db1f69,247-VI-00004
5eb4eae5da6da3b502db2c72,277-VI-00001
5f5517e406158f011e1e9f74,061-CO-00220
5eb4e814da6da3b502da55b3,058-VI-00002
5ef4e239f1cdbf68d06e733a,237-VI-00045
5ec831c521581078294c264c,160-VI-00063
61904dcb6abee66874fc28aa,450-PR-03175
5fee59019e8b013f2692e8a4,769-PR-02590
5f5513dd06158f011e1e4495,769-PR-00716
5f1d0f723a620227c4b76906,203-VI-00007
60fb55e186f54aa214543760,202-CO-00626
5eb4eae6da6da3b502db2ca4,278-VI-00030
5f3f5cbd06158f011ef8e05a,238-VI-00030
6138dd26786f7f0df694a7ca,068-VI-00039
5eb4eb59da6da3b502db43b3,403-VI-00001
5f66e10a06158f011ea3998c,220-AA-00004
5ef23a52f1cdbf68d056a336,238-VI-00048
6125c1eb786f7f0df67518aa,202-VI-00014
5f3f50cf06158f011ef5f57c,169-VI-00051
5fee47279e8b013f2691b8db,330-PR-02472
5ec8313e21581078294c08f5,118-VI-00010
5fef739c9e8b013f26aa193b,070-AA-00001
60e73df386f54aa214e5592f,121-VI-00006
5fee55969e8b013f2692b1a4,656-VI-00002
5eb4e9c0da6da3b502daec82,216-VI-00043
5f3f4d6d06158f011ef53b2c,127-VI-00006
5f65916106158f011e992982,220-VI-00013
5f5512f706158f011e1e30ad,150-PR-00192
5efa23f4f1cdbf68d0a4dcd0,224-VI-00004
5fee68de9e8b013f2693d8fe,301-EE-00080
611d3216786f7f0df662f79a,095-PR-03103
5f6c389206158f011edad462,444-CO-00179
5f5513a706158f011e1e4046,411-PR-00306
61700bba6e54bb62e701623e,326-CO-00889
5f2458bd06158f011e9672b3,457-VI-00020
5eee4654f1cdbf68d0287fbc,232-VI-00077
5eb4eafbda6da3b502db3112,291-VI-00001
5eb4e81ada6da3b502da5a3e,060-VI-00003
5eb4e7c3da6da3b502da359f,001-VI-00014
62a0bbc2206f25fb6b33c3fb,145-CO-00953
5efb7897f1cdbf68d0b41376,631-VI-00014
5efb7093f1cdbf68d0b33c7b,068-VI-00024
5ebea3582158107829cdf834,430-VI-00002
5ec832ce21581078294c4b8f,290-VI-00005
5eb4ea8fda6da3b502db1a8a,238-VI-00035
5f8d13ec85445785cc8a0ecc,070-PR-00900
5fee5d769e8b013f26932db9,918-VI-00004
5f8d0c5f85445785cc859c00,068-VI-00031
5eb4e964da6da3b502dad4e1,196-VI-00053
5ebad8f7da6da3b502205c56,001-VI-00011
5eb4e87fda6da3b502da89e8,138-VI-00002
5ee3b72cf1cdbf68d0ae7e67,058-VI-00023
5ef4e239f1cdbf68d06e7332,237-VI-00027
5f3f627606158f011efa1f8b,914-PR-00829
5f5513b006158f011e1e4103,431-PR-00066
5eb4ebc9da6da3b502db58ff,434-VI-00012
5ec01f5b2158107829de6003,077-VI-00018
5f5519c906158f011e1ec92a,667-CO-00372
5ef4ddecf1cdbf68d06df51c,098-VI-00031
5f08ae72f1cdbf68d04f6cd3,520-VI-00001
5f3f6e2106158f011efbf7de,237-CO-00310
5f1131d6f1cdbf68d0afa72f,074-VI-00004
60e7424f86f54aa214e80816,001-PR-02906
603ba5c19e8b013f26f7a038,921-CO-00679
60e741f386f54aa214e7c51f,110-CO-00765
603ba6ce9e8b013f26f7d69d,978-EE-00173
5ecec963215810782985b676,046-VI-00065
5ecfc41a2158107829951abb,089-AA-00004
5eb4ea7ada6da3b502db1620,235-VI-00019
5ed298f22158107829bf2586,217-PR-00093
5eb6e439da6da3b502f35e5e,037-VI-00026
5f040ba3f1cdbf68d0156720,386-PR-00172
5fee40eb9e8b013f26913e7d,241-PR-02199
607ee9a9b5ef6a0c98542ef7,326-PR-03035
5fee57ba9e8b013f2692d623,746-PR-02025
5f55132306158f011e1e343e,246-PR-00005
5eb4e7fbda6da3b502da4455,046-VI-00013
5f5517d706158f011e1e9e66,848-VI-00003
5eb4eb14da6da3b502db3615,325-VI-00019
5eb4ebcada6da3b502db593a,445-VI-00003
61547207786f7f0df6e3551b,346-PR-02306
5f8978da85445785cc502b90,329-VI-00013
610e05d9786f7f0df69c49d7,674-PR-03238
5fee07ab9e8b013f268bd883,193-VI-00042
618e71516abee66874eb4ecb,851-VI-00001
5f55171806158f011e1e8dd7,616-VI-00001
5eb4e846da6da3b502da7002,100-VI-00026
5f61926b06158f011e61d30f,112-AA-00005
5ee7b155f1cdbf68d0de3936,562-VI-00005
5f5517e206158f011e1e9f40,058-CO-00368
5f08a619f1cdbf68d04e7682,216-VI-00095
5eb4ead0da6da3b502db2825,267-AA-00001
5f8994f685445785cc556460,582-VI-00068
5eb4eafbda6da3b502db3110,290-VI-00003
5f299d4a06158f011ec42f9b,278-HV-00015
5eb4e8dcda6da3b502daac8d,162-VI-00002
5eb5947cda6da3b502e51984,173-VI-00023
5eb4e932da6da3b502dac775,192-VI-00009
5eb4e9e8da6da3b502daf58e,221-VI-00011
5f1877e9f1cdbf68d010e883,278-VI-00027
5eeba4aef1cdbf68d00ab48a,386-PR-00031
5eb4ea20da6da3b502db02bf,225-VI-00002
5eb4ea64da6da3b502db118b,232-VI-00014
607eec69b5ef6a0c9854d192,377-HV-00141
5edfc354f1cdbf68d067b5a7,144-VI-00045
5eb4ec97da6da3b502db9fcc,562-VI-00001
5f5508c706158f011e1d0b07,216-VI-00139
5eb4e943da6da3b502dacc24,194-VI-00017
5eb4eae5da6da3b502db2c6f,277-VI-00001
5eb4e823da6da3b502da5ebb,069-VI-00003
60fb55d686f54aa214540527,153-PR-02026
5eb4ea90da6da3b502db1aac,240-AA-00005
5eb4e988da6da3b502dade09,202-VI-00002
5f89426285445785cc4c0169,056-AA-00004
5f55107f06158f011e1df8cd,440-VI-00013
5f172694f1cdbf68d00167da,667-PR-00517
5f76dba506158f011e37aec3,444-CO-00179
5f5502bf06158f011e1c267c,068-VI-00034
60e742e486f54aa214e87a23,589-PR-02867
5eb4e7bfda6da3b502da3589,001-VI-00001
5f71836006158f011efe0eec,827-VI-00008
5eb4e7fcda6da3b502da4487,046-VI-00043
5ebde094da6da3b50249df18,266-VI-00003
5eced10421581078298745dc,238-VI-00015
5ebadb0cda6da3b50220aae1,194-VI-00053
5edfc1f5f1cdbf68d06777a1,045-VI-00093
625f3eb1755cba02e57cfbbe,058-PR-02107
5eb4ecdada6da3b502dbb50c,616-VI-00001
5ecfc6ce21581078299574f3,341-PR-00240
5f25a69a06158f011e9ecb1a,229-VI-00128
618e71536abee66874eb5a31,851-CO-00819
5fee37d39e8b013f26907f4b,122-PR-02090
610cb443786f7f0df65d56da,562-VI-00022
5f89905585445785cc5512c6,480-PR-00260
60fca9e386f54aa2145b1ccf,562-VI-00021
5eb4ebcbda6da3b502db593e,445-VI-00005
5fee374b9e8b013f26907263,488-VI-00001
5f5517e806158f011e1e9fb7,080-CO-00219
5ebea0c42158107829cdaee8,187-VI-00033
5ed68a672158107829e50ce2,122-VI-00007
5efb78d4f1cdbf68d0b41879,645-VI-00013
5eb4e976da6da3b502dad930,198-VI-00022
5eda5013f1cdbf68d02cc645,267-VI-00027
5eb4e8f4da6da3b502dab4c6,163-VI-00027
5ec585aa215810782923a146,296-VI-00001
5f3f555e06158f011ef6c860,200-VI-00071
5eb4ea37da6da3b502db07e9,228-VI-00038
5eb4e9aada6da3b502dae717,212-VI-00020
5f28485406158f011eaf8781,226-VI-00004
5eb4ea22da6da3b502db030c,226-VI-00005
60e73dd986f54aa214e54912,110-VI-00016
5eb4e846da6da3b502da7014,101-VI-00007
5f74ef7b06158f011e1c0892,346-PR-00761
5f04b135f1cdbf68d01a4299,679-PR-00472
5eb4e987da6da3b502daddca,200-VI-00039
5eb4eaa7da6da3b502db1f8a,248-VI-00001
